date,var,depth,site,value
2022-06-05,temp,400,600410,12.1
2022-06-05,temp,400,600411,12.2
2022-06-05,temp,400,600413,12.2
2022-06-05,temp,500,600409,7.3
2022-06-05,temp,500,600410,11.6
2022-06-05,temp,500,600411,11.6
2022-06-05,temp,500,600413,11.1
2022-06-05,temp,600,600409,7
2022-06-05,temp,600,600410,11
2022-06-05,temp,600,600411,11
2022-06-05,temp,600,600413,11
2022-06-06,smc,300,600409,35.8
2022-06-06,smc,300,600410,33.5
2022-06-06,smc,300,600411,19.4
2022-06-06,smc,300,600413,19.1
2022-06-06,smc,450,600409,47.5
2022-06-06,smc,450,600410,38.4
2022-06-06,smc,450,600411,36.1
2022-06-06,smc,450,600413,32.2
2022-06-06,smc,600,600409,48.5
2022-06-06,smc,600,600410,42.4
2022-06-06,smc,600,600411,45.4
2022-06-06,smc,600,600413,33.3
2022-06-06,smc,750,600409,47
2022-06-06,smc,750,600410,41.4
2022-06-06,smc,750,600411,47.3
2022-06-06,smc,750,600413,36.2
2022-06-06,smc,900,600409,48.5
2022-06-06,smc,900,600410,48.8
2022-06-06,smc,900,600411,44.8
2022-06-06,smc,900,600413,44.6
2022-06-06,temp,035,600409,14.8
2022-06-06,temp,035,600410,17.2
2022-06-06,temp,035,600411,17.7
2022-06-06,temp,035,600413,17.6
2022-06-06,temp,100,600409,10.5
2022-06-06,temp,100,600410,15.6
2022-06-06,temp,100,600411,16.4
2022-06-06,temp,100,600413,15.5
2022-06-06,temp,200,600409,8.9
2022-06-06,temp,200,600410,15
2022-06-06,temp,200,600411,15
2022-06-06,temp,200,600413,14.1
2022-06-06,temp,300,600409,8.3
2022-06-06,temp,300,600410,13.8
2022-06-06,temp,300,600411,13.8
2022-06-06,temp,300,600413,13.2
2022-06-06,temp,400,600409,8.1
2022-06-06,temp,400,600410,12.6
2022-06-06,temp,400,600411,12.7
2022-06-06,temp,400,600413,12.4
2022-06-06,temp,500,600409,7.5
2022-06-06,temp,500,600410,12.1
2022-06-06,temp,500,600411,12
2022-06-06,temp,500,600413,11.5
2022-06-06,temp,600,600409,7
2022-06-06,temp,600,600410,11.4
2022-06-06,temp,600,600411,11.3
2022-06-06,temp,600,600413,11.1
2022-06-07,smc,300,600409,35.8
2022-06-07,smc,300,600410,33.3
2022-06-07,smc,300,600411,18.4
2022-06-07,smc,300,600413,18.6
2022-06-07,smc,450,600409,47.5
2022-06-07,smc,450,600410,38
2022-06-07,smc,450,600411,35.6
2022-06-07,smc,450,600413,32.1
2022-06-07,smc,600,600409,48.5
2022-06-07,smc,600,600410,42.4
2022-06-07,smc,600,600411,45.1
2022-06-07,smc,600,600413,33.3
2022-06-07,smc,750,600409,47
2022-06-07,smc,750,600410,41.5
2022-06-07,smc,750,600411,47.4
2022-06-07,smc,750,600413,35.7
2022-06-07,smc,900,600409,48.5
2022-06-07,smc,900,600410,49
2022-06-07,smc,900,600411,44.9
2022-06-07,smc,900,600413,44.2
2022-06-07,temp,035,600409,15.5
2022-06-07,temp,035,600410,16.8
2022-06-07,temp,035,600411,16.9
2022-06-07,temp,035,600413,16.5
2022-06-07,temp,100,600409,11.3
2022-06-07,temp,100,600410,15.8
2022-06-07,temp,100,600411,16.2
2022-06-07,temp,100,600413,15.4
2022-06-07,temp,200,600409,9.3
2022-06-07,temp,200,600410,15.4
2022-06-07,temp,200,600411,15.2
2022-06-07,temp,200,600413,14.3
2022-06-07,temp,300,600409,8.6
2022-06-07,temp,300,600410,14.3
2022-06-07,temp,300,600411,14.2
2022-06-07,temp,300,600413,13.5
2022-06-07,temp,400,600409,8.2
2022-06-07,temp,400,600410,13.1
2022-06-07,temp,400,600411,13.1
2022-06-07,temp,400,600413,12.7
2022-06-07,temp,500,600409,7.5
2022-06-07,temp,500,600410,12.5
2022-06-07,temp,500,600411,12.5
2022-06-07,temp,500,600413,11.6
2022-06-07,temp,600,600409,7.1
2022-06-07,temp,600,600410,11.8
2022-06-07,temp,600,600411,11.7
2022-06-07,temp,600,600413,11.3
2022-06-08,smc,300,600409,35.9
2022-06-08,smc,300,600410,33.3
2022-06-08,smc,300,600411,17.7
2022-06-08,smc,300,600413,19.1
2022-06-08,smc,450,600409,47.7
2022-06-08,smc,450,600410,37.6
2022-06-08,smc,450,600411,35.1
2022-06-08,smc,450,600413,32
2022-06-08,smc,600,600409,48.5
2022-06-08,smc,600,600410,42.2
2022-06-08,smc,600,600411,45.2
2022-06-08,smc,600,600413,33.4
2022-06-08,smc,750,600409,47.2
2022-06-08,smc,750,600410,41.5
2022-06-08,smc,750,600411,47.3
2022-06-08,smc,750,600413,35.3
2022-06-08,smc,900,600409,48.5
2022-06-08,smc,900,600410,49
2022-06-08,smc,900,600411,45.1
2022-06-08,smc,900,600413,43.9
2022-06-08,temp,035,600409,14.6
2022-06-08,temp,035,600410,16.5
2022-06-08,temp,035,600411,16.6
2022-06-08,temp,035,600413,16.2
2022-06-08,temp,100,600409,11.8
2022-06-08,temp,100,600410,15.8
2022-06-08,temp,100,600411,15.9
2022-06-08,temp,100,600413,15.5
2022-06-08,temp,200,600409,9.8
2022-06-08,temp,200,600410,15.4
2022-06-08,temp,200,600411,15.1
2022-06-08,temp,200,600413,14.4
2022-06-08,temp,300,600409,9
2022-06-08,temp,300,600410,14.4
2022-06-08,temp,300,600411,14.2
2022-06-08,temp,300,600413,13.6
2022-06-08,temp,400,600409,8.6
2022-06-08,temp,400,600410,13.2
2022-06-08,temp,400,600411,13.3
2022-06-08,temp,400,600413,12.8
2022-06-08,temp,500,600409,7.8
2022-06-08,temp,500,600410,12.6
2022-06-08,temp,500,600411,12.6
2022-06-08,temp,500,600413,11.8
2022-06-08,temp,600,600409,7.4
2022-06-08,temp,600,600410,12.1
2022-06-08,temp,600,600411,12
2022-06-08,temp,600,600413,11.6
2022-06-09,smc,300,600409,35.9
2022-06-09,smc,300,600410,33.5
2022-06-09,smc,300,600411,17.5
2022-06-09,smc,300,600413,19.4
2022-06-09,smc,450,600409,47.7
2022-06-09,smc,450,600410,37.7
2022-06-09,smc,450,600411,34.4
2022-06-09,smc,450,600413,32
2022-06-09,smc,600,600409,48.6
2022-06-09,smc,600,600410,42.2
2022-06-09,smc,600,600411,44.5
2022-06-09,smc,600,600413,33.5
2022-06-09,smc,750,600409,47.2
2022-06-09,smc,750,600410,41.5
2022-06-09,smc,750,600411,46.7
2022-06-09,smc,750,600413,35
2022-06-09,smc,900,600409,48.7
2022-06-09,smc,900,600410,49.1
2022-06-09,smc,900,600411,45.2
2022-06-09,smc,900,600413,43.6
2022-06-09,temp,035,600409,14.9
2022-06-09,temp,035,600410,16.2
2022-06-09,temp,035,600411,15.7
2022-06-09,temp,035,600413,16.1
2022-06-09,temp,100,600409,11.8
2022-06-09,temp,100,600410,15.6
2022-06-09,temp,100,600411,15.3
2022-06-09,temp,100,600413,15.3
2022-06-09,temp,200,600409,10
2022-06-09,temp,200,600410,15.3
2022-06-09,temp,200,600411,14.7
2022-06-09,temp,200,600413,14.3
2022-06-09,temp,300,600409,9.2
2022-06-09,temp,300,600410,14.4
2022-06-09,temp,300,600411,14
2022-06-09,temp,300,600413,13.6
2022-06-09,temp,400,600409,8.7
2022-06-09,temp,400,600410,13.4
2022-06-09,temp,400,600411,13.3
2022-06-09,temp,400,600413,13
2022-06-09,temp,500,600409,8.1
2022-06-09,temp,500,600410,12.8
2022-06-09,temp,500,600411,12.7
2022-06-09,temp,500,600413,12
2022-06-09,temp,600,600409,7.5
2022-06-09,temp,600,600410,12.2
2022-06-09,temp,600,600411,12.1
2022-06-09,temp,600,600413,11.6
2022-06-10,smc,300,600409,35.8
2022-06-10,smc,300,600410,33.7
2022-06-10,smc,300,600411,17.4
2022-06-10,smc,300,600413,19.6
2022-06-10,smc,450,600409,47.9
2022-06-10,smc,450,600410,37.6
2022-06-10,smc,450,600411,34.1
2022-06-10,smc,450,600413,31.9
2022-06-10,smc,600,600409,48.7
2022-06-10,smc,600,600410,42.1
2022-06-10,smc,600,600411,44.1
2022-06-10,smc,600,600413,33.5
2022-06-10,smc,750,600409,47.2
2022-06-10,smc,750,600410,41.5
2022-06-10,smc,750,600411,46
2022-06-10,smc,750,600413,34.8
2022-06-10,smc,900,600409,48.7
2022-06-10,smc,900,600410,49.2
2022-06-10,smc,900,600411,45.3
2022-06-10,smc,900,600413,43.4
2022-06-10,temp,035,600409,15.7
2022-06-10,temp,035,600410,17
2022-06-10,temp,035,600411,16
2022-06-10,temp,035,600413,16.6
2022-06-10,temp,100,600409,12.2
2022-06-10,temp,100,600410,15.9
2022-06-10,temp,100,600411,15.4
2022-06-10,temp,100,600413,15.5
2022-06-10,temp,200,600409,10.2
2022-06-10,temp,200,600410,15.4
2022-06-10,temp,200,600411,14.7
2022-06-10,temp,200,600413,14.5
2022-06-10,temp,300,600409,9.4
2022-06-10,temp,300,600410,14.4
2022-06-10,temp,300,600411,14
2022-06-10,temp,300,600413,13.7
2022-06-10,temp,400,600409,9
2022-06-10,temp,400,600410,13.5
2022-06-10,temp,400,600411,13.2
2022-06-10,temp,400,600413,13.1
2022-06-10,temp,500,600409,8.1
2022-06-10,temp,500,600410,13
2022-06-10,temp,500,600411,12.6
2022-06-10,temp,500,600413,12.1
2022-06-10,temp,600,600409,7.7
2022-06-10,temp,600,600410,12.3
2022-06-10,temp,600,600411,12.1
2022-06-10,temp,600,600413,11.8
2022-06-11,smc,300,600409,35.9
2022-06-11,smc,300,600410,33.5
2022-06-11,smc,300,600411,17
2022-06-11,smc,300,600413,19.6
2022-06-11,smc,450,600409,47.9
2022-06-11,smc,450,600410,37.3
2022-06-11,smc,450,600411,33.5
2022-06-11,smc,450,600413,31.7
2022-06-11,smc,600,600409,48.7
2022-06-11,smc,600,600410,41.8
2022-06-11,smc,600,600411,43.6
2022-06-11,smc,600,600413,33.7
2022-06-11,smc,750,600409,47.4
2022-06-11,smc,750,600410,41.5
2022-06-11,smc,750,600411,46.2
2022-06-11,smc,750,600413,34.3
2022-06-11,smc,900,600409,48.7
2022-06-11,smc,900,600410,49.2
2022-06-11,smc,900,600411,45.4
2022-06-11,smc,900,600413,42.9
2022-06-11,temp,035,600409,14.2
2022-06-11,temp,035,600410,15.7
2022-06-11,temp,035,600411,15.3
2022-06-11,temp,035,600413,15.7
2022-06-11,temp,100,600409,11.8
2022-06-11,temp,100,600410,15.4
2022-06-11,temp,100,600411,15
2022-06-11,temp,100,600413,15.1
2022-06-11,temp,200,600409,10.4
2022-06-11,temp,200,600410,15.3
2022-06-11,temp,200,600411,14.5
2022-06-11,temp,200,600413,14.3
2022-06-11,temp,300,600409,9.6
2022-06-11,temp,300,600410,14.5
2022-06-11,temp,300,600411,13.9
2022-06-11,temp,300,600413,13.8
2022-06-11,temp,400,600409,9.1
2022-06-11,temp,400,600410,13.6
2022-06-11,temp,400,600411,13.2
2022-06-11,temp,400,600413,13.1
2022-06-11,temp,500,600409,8.4
2022-06-11,temp,500,600410,13.1
2022-06-11,temp,500,600411,12.7
2022-06-11,temp,500,600413,12.1
2022-06-11,temp,600,600409,8
2022-06-11,temp,600,600410,12.5
2022-06-11,temp,600,600411,12.1
2022-06-11,temp,600,600413,11.9
2022-06-12,smc,300,600409,36
2022-06-12,smc,300,600410,33.3
2022-06-12,smc,300,600411,16.5
2022-06-12,smc,300,600413,19.6
2022-06-12,smc,450,600409,48
2022-06-12,smc,450,600410,36.9
2022-06-12,smc,450,600411,32.9
2022-06-12,smc,450,600413,31.7
2022-06-12,smc,600,600409,48.9
2022-06-12,smc,600,600410,41.5
2022-06-12,smc,600,600411,43.5
2022-06-12,smc,600,600413,33.7
2022-06-12,smc,750,600409,47.5
2022-06-12,smc,750,600410,41.5
2022-06-12,smc,750,600411,45.8
2022-06-12,smc,750,600413,34
2022-06-12,smc,900,600409,48.9
2022-06-12,smc,900,600410,49.4
2022-06-12,smc,900,600411,45.5
2022-06-12,smc,900,600413,42.4
2022-06-12,temp,035,600409,13.7
2022-06-12,temp,035,600410,15
2022-06-12,temp,035,600411,14.6
2022-06-12,temp,035,600413,14.7
2022-06-12,temp,100,600409,11.9
2022-06-12,temp,100,600410,14.9
2022-06-12,temp,100,600411,14.5
2022-06-12,temp,100,600413,14.5
2022-06-12,temp,200,600409,10.4
2022-06-12,temp,200,600410,14.9
2022-06-12,temp,200,600411,14
2022-06-12,temp,200,600413,13.9
2022-06-12,temp,300,600409,9.7
2022-06-12,temp,300,600410,14.2
2022-06-12,temp,300,600411,13.6
2022-06-12,temp,300,600413,13.5
2022-06-12,temp,400,600409,9.2
2022-06-12,temp,400,600410,13.4
2022-06-12,temp,400,600411,13.1
2022-06-12,temp,400,600413,13.1
2022-06-12,temp,500,600409,8.6
2022-06-12,temp,500,600410,13.1
2022-06-12,temp,500,600411,12.7
2022-06-12,temp,500,600413,12.1
2022-06-12,temp,600,600409,8.1
2022-06-12,temp,600,600410,12.6
2022-06-12,temp,600,600411,12.2
2022-06-12,temp,600,600413,12
2022-06-13,smc,300,600409,35.9
2022-06-13,smc,300,600410,33
2022-06-13,smc,300,600411,16.2
2022-06-13,smc,300,600413,19.8
2022-06-13,smc,450,600409,48.1
2022-06-13,smc,450,600410,36.6
2022-06-13,smc,450,600411,32.2
2022-06-13,smc,450,600413,31.5
2022-06-13,smc,600,600409,48.9
2022-06-13,smc,600,600410,41
2022-06-13,smc,600,600411,43.2
2022-06-13,smc,600,600413,33.7
2022-06-13,smc,750,600409,47.5
2022-06-13,smc,750,600410,41.5
2022-06-13,smc,750,600411,45.4
2022-06-13,smc,750,600413,33.7
2022-06-13,smc,900,600409,49
2022-06-13,smc,900,600410,49.4
2022-06-13,smc,900,600411,45.6
2022-06-13,smc,900,600413,41.8
2022-06-13,temp,035,600409,12.5
2022-06-13,temp,035,600410,15.2
2022-06-13,temp,035,600411,14.8
2022-06-13,temp,035,600413,15.3
2022-06-13,temp,100,600409,11.1
2022-06-13,temp,100,600410,14.8
2022-06-13,temp,100,600411,14.4
2022-06-13,temp,100,600413,14.6
2022-06-13,temp,200,600409,10.2
2022-06-13,temp,200,600410,14.7
2022-06-13,temp,200,600411,13.9
2022-06-13,temp,200,600413,13.8
2022-06-13,temp,300,600409,9.6
2022-06-13,temp,300,600410,14
2022-06-13,temp,300,600411,13.4
2022-06-13,temp,300,600413,13.4
2022-06-13,temp,400,600409,9.3
2022-06-13,temp,400,600410,13.2
2022-06-13,temp,400,600411,13
2022-06-13,temp,400,600413,12.9
2022-06-13,temp,500,600409,8.6
2022-06-13,temp,500,600410,12.9
2022-06-13,temp,500,600411,12.6
2022-06-13,temp,500,600413,12.1
2022-06-13,temp,600,600409,8.1
2022-06-13,temp,600,600410,12.5
2022-06-13,temp,600,600411,12.1
2022-06-13,temp,600,600413,11.9
2022-06-14,smc,300,600409,35.7
2022-06-14,smc,300,600410,32.7
2022-06-14,smc,300,600411,15.7
2022-06-14,smc,300,600413,19.9
2022-06-14,smc,450,600409,48
2022-06-14,smc,450,600410,36.1
2022-06-14,smc,450,600411,31.4
2022-06-14,smc,450,600413,31.3
2022-06-14,smc,600,600409,48.9
2022-06-14,smc,600,600410,40.4
2022-06-14,smc,600,600411,43
2022-06-14,smc,600,600413,33.7
2022-06-14,smc,750,600409,47.5
2022-06-14,smc,750,600410,41.5
2022-06-14,smc,750,600411,44.6
2022-06-14,smc,750,600413,33.4
2022-06-14,smc,900,600409,49
2022-06-14,smc,900,600410,49.4
2022-06-14,smc,900,600411,45.7
2022-06-14,smc,900,600413,41.1
2022-06-14,temp,035,600409,14.2
2022-06-14,temp,035,600410,17
2022-06-14,temp,035,600411,15.7
2022-06-14,temp,035,600413,16.5
2022-06-14,temp,100,600409,11.3
2022-06-14,temp,100,600410,15.6
2022-06-14,temp,100,600411,14.9
2022-06-14,temp,100,600413,15.1
2022-06-14,temp,200,600409,10.1
2022-06-14,temp,200,600410,15.1
2022-06-14,temp,200,600411,14.2
2022-06-14,temp,200,600413,14.1
2022-06-14,temp,300,600409,9.5
2022-06-14,temp,300,600410,14.2
2022-06-14,temp,300,600411,13.5
2022-06-14,temp,300,600413,13.4
2022-06-14,temp,400,600409,9.2
2022-06-14,temp,400,600410,13.4
2022-06-14,temp,400,600411,13
2022-06-14,temp,400,600413,12.9
2022-06-14,temp,500,600409,8.6
2022-06-14,temp,500,600410,13
2022-06-14,temp,500,600411,12.6
2022-06-14,temp,500,600413,12.1
2022-06-14,temp,600,600409,8.1
2022-06-14,temp,600,600410,12.6
2022-06-14,temp,600,600411,12.1
2022-06-14,temp,600,600413,11.9
2022-06-15,smc,300,600409,35.6
2022-06-15,smc,300,600410,32
2022-06-15,smc,300,600411,15.2
2022-06-15,smc,300,600413,19.9
2022-06-15,smc,450,600409,48
2022-06-15,smc,450,600410,35.7
2022-06-15,smc,450,600411,30.6
2022-06-15,smc,450,600413,31.2
2022-06-15,smc,600,600409,48.9
2022-06-15,smc,600,600410,39.5
2022-06-15,smc,600,600411,42.9
2022-06-15,smc,600,600413,33.7
2022-06-15,smc,750,600409,47.5
2022-06-15,smc,750,600410,41.4
2022-06-15,smc,750,600411,44
2022-06-15,smc,750,600413,33
2022-06-15,smc,900,600409,49
2022-06-15,smc,900,600410,49.5
2022-06-15,smc,900,600411,45.7
2022-06-15,smc,900,600413,40.3
2022-06-15,temp,035,600409,15.5
2022-06-15,temp,035,600410,17.4
2022-06-15,temp,035,600411,16.5
2022-06-15,temp,035,600413,17.4
2022-06-15,temp,100,600409,11.9
2022-06-15,temp,100,600410,16.3
2022-06-15,temp,100,600411,15.6
2022-06-15,temp,100,600413,15.7
2022-06-15,temp,200,600409,10.3
2022-06-15,temp,200,600410,15.8
2022-06-15,temp,200,600411,14.7
2022-06-15,temp,200,600413,14.5
2022-06-15,temp,300,600409,9.6
2022-06-15,temp,300,600410,14.8
2022-06-15,temp,300,600411,13.9
2022-06-15,temp,300,600413,13.7
2022-06-15,temp,400,600409,9.3
2022-06-15,temp,400,600410,13.7
2022-06-15,temp,400,600411,13.1
2022-06-15,temp,400,600413,13.1
2022-06-15,temp,500,600409,8.6
2022-06-15,temp,500,600410,13.2
2022-06-15,temp,500,600411,12.7
2022-06-15,temp,500,600413,12.1
2022-06-15,temp,600,600409,8.2
2022-06-15,temp,600,600410,12.6
2022-06-15,temp,600,600411,12.2
2022-06-15,temp,600,600413,12
2022-06-16,smc,300,600409,35.5
2022-06-16,smc,300,600410,31.5
2022-06-16,smc,300,600411,14.8
2022-06-16,smc,300,600413,20
2022-06-16,smc,450,600409,48
2022-06-16,smc,450,600410,35.3
2022-06-16,smc,450,600411,29.7
2022-06-16,smc,450,600413,31.1
2022-06-16,smc,600,600409,48.9
2022-06-16,smc,600,600410,38.4
2022-06-16,smc,600,600411,42.8
2022-06-16,smc,600,600413,33.7
2022-06-16,smc,750,600409,47.5
2022-06-16,smc,750,600410,41.2
2022-06-16,smc,750,600411,43.5
2022-06-16,smc,750,600413,32.7
2022-06-16,smc,900,600409,49
2022-06-16,smc,900,600410,49.5
2022-06-16,smc,900,600411,45.7
2022-06-16,smc,900,600413,39.8
2022-06-16,temp,035,600409,16.8
2022-06-16,temp,035,600410,18.8
2022-06-16,temp,035,600411,17.4
2022-06-16,temp,035,600413,18.4
2022-06-16,temp,100,600409,12.8
2022-06-16,temp,100,600410,17.2
2022-06-16,temp,100,600411,16.4
2022-06-16,temp,100,600413,16.8
2022-06-16,temp,200,600409,10.7
2022-06-16,temp,200,600410,16.4
2022-06-16,temp,200,600411,15.3
2022-06-16,temp,200,600413,15.3
2022-06-16,temp,300,600409,9.9
2022-06-16,temp,300,600410,15.3
2022-06-16,temp,300,600411,14.3
2022-06-16,temp,300,600413,14.2
2022-06-16,temp,400,600409,9.5
2022-06-16,temp,400,600410,14.1
2022-06-16,temp,400,600411,13.5
2022-06-16,temp,400,600413,13.4
2022-06-16,temp,500,600409,8.7
2022-06-16,temp,500,600410,13.6
2022-06-16,temp,500,600411,13
2022-06-16,temp,500,600413,12.5
2022-06-16,temp,600,600409,8.4
2022-06-16,temp,600,600410,13
2022-06-16,temp,600,600411,12.5
2022-06-16,temp,600,600413,12.1
2022-06-17,smc,300,600409,35.4
2022-06-17,smc,300,600410,30.8
2022-06-17,smc,300,600411,14.7
2022-06-17,smc,300,600413,20.2
2022-06-17,smc,450,600409,47.9
2022-06-17,smc,450,600410,34.9
2022-06-17,smc,450,600411,29.9
2022-06-17,smc,450,600413,30.9
2022-06-17,smc,600,600409,48.3
2022-06-17,smc,600,600410,37.5
2022-06-17,smc,600,600411,43.3
2022-06-17,smc,600,600413,33.7
2022-06-17,smc,750,600409,47.3
2022-06-17,smc,750,600410,41
2022-06-17,smc,750,600411,44.4
2022-06-17,smc,750,600413,32.5
2022-06-17,smc,900,600409,48.7
2022-06-17,smc,900,600410,49.5
2022-06-17,smc,900,600411,46
2022-06-17,smc,900,600413,39.4
2022-06-17,temp,035,600409,14.1
2022-06-17,temp,035,600410,16.4
2022-06-17,temp,035,600411,15.9
2022-06-17,temp,035,600413,16.2
2022-06-17,temp,100,600409,12.1
2022-06-17,temp,100,600410,16.3
2022-06-17,temp,100,600411,15.7
2022-06-17,temp,100,600413,15.6
2022-06-17,temp,200,600409,10.8
2022-06-17,temp,200,600410,16.3
2022-06-17,temp,200,600411,15.1
2022-06-17,temp,200,600413,15
2022-06-17,temp,300,600409,10.1
2022-06-17,temp,300,600410,15.5
2022-06-17,temp,300,600411,14.5
2022-06-17,temp,300,600413,14.4
2022-06-17,temp,400,600409,9.6
2022-06-17,temp,400,600410,14.5
2022-06-17,temp,400,600411,13.7
2022-06-17,temp,400,600413,13.6
2022-06-17,temp,500,600409,9
2022-06-17,temp,500,600410,13.9
2022-06-17,temp,500,600411,13.1
2022-06-17,temp,500,600413,12.6
2022-06-17,temp,600,600409,8.6
2022-06-17,temp,600,600410,13.2
2022-06-17,temp,600,600411,12.6
2022-06-17,temp,600,600413,12.4
2022-06-18,smc,300,600409,35.5
2022-06-18,smc,300,600410,30.3
2022-06-18,smc,300,600411,14.5
2022-06-18,smc,300,600413,20.9
2022-06-18,smc,450,600409,47.5
2022-06-18,smc,450,600410,34.7
2022-06-18,smc,450,600411,28.9
2022-06-18,smc,450,600413,30.7
2022-06-18,smc,600,600409,47.4
2022-06-18,smc,600,600410,36.7
2022-06-18,smc,600,600411,43.4
2022-06-18,smc,600,600413,33.7
2022-06-18,smc,750,600409,47
2022-06-18,smc,750,600410,40.7
2022-06-18,smc,750,600411,46.5
2022-06-18,smc,750,600413,32.4
2022-06-18,smc,900,600409,48.3
2022-06-18,smc,900,600410,49.5
2022-06-18,smc,900,600411,46
2022-06-18,smc,900,600413,39.2
2022-06-18,temp,035,600409,14.9
2022-06-18,temp,035,600410,16.4
2022-06-18,temp,035,600411,16.2
2022-06-18,temp,035,600413,16.5
2022-06-18,temp,100,600409,12.5
2022-06-18,temp,100,600410,16.1
2022-06-18,temp,100,600411,15.8
2022-06-18,temp,100,600413,15.8
2022-06-18,temp,200,600409,11
2022-06-18,temp,200,600410,16
2022-06-18,temp,200,600411,15.1
2022-06-18,temp,200,600413,15
2022-06-18,temp,300,600409,10.2
2022-06-18,temp,300,600410,15.3
2022-06-18,temp,300,600411,14.4
2022-06-18,temp,300,600413,14.3
2022-06-18,temp,400,600409,9.8
2022-06-18,temp,400,600410,14.3
2022-06-18,temp,400,600411,13.7
2022-06-18,temp,400,600413,13.6
2022-06-18,temp,500,600409,9.1
2022-06-18,temp,500,600410,13.9
2022-06-18,temp,500,600411,13.2
2022-06-18,temp,500,600413,12.7
2022-06-18,temp,600,600409,8.6
2022-06-18,temp,600,600410,13.3
2022-06-18,temp,600,600411,12.6
2022-06-18,temp,600,600413,12.5
2022-06-19,smc,300,600409,35.3
2022-06-19,smc,300,600410,29.8
2022-06-19,smc,300,600411,14.1
2022-06-19,smc,300,600413,21
2022-06-19,smc,450,600409,47.5
2022-06-19,smc,450,600410,34.5
2022-06-19,smc,450,600411,28.1
2022-06-19,smc,450,600413,30.5
2022-06-19,smc,600,600409,47.4
2022-06-19,smc,600,600410,35.7
2022-06-19,smc,600,600411,42.1
2022-06-19,smc,600,600413,33.6
2022-06-19,smc,750,600409,47
2022-06-19,smc,750,600410,40.3
2022-06-19,smc,750,600411,44
2022-06-19,smc,750,600413,32.2
2022-06-19,smc,900,600409,48.5
2022-06-19,smc,900,600410,49.5
2022-06-19,smc,900,600411,46
2022-06-19,smc,900,600413,38.8
2022-06-19,temp,035,600409,10.7
2022-06-19,temp,035,600410,14.7
2022-06-19,temp,035,600411,14.4
2022-06-19,temp,035,600413,14.2
2022-06-19,temp,100,600409,10.5
2022-06-19,temp,100,600410,14.9
2022-06-19,temp,100,600411,14.5
2022-06-19,temp,100,600413,14
2022-06-19,temp,200,600409,10.4
2022-06-19,temp,200,600410,15.3
2022-06-19,temp,200,600411,14.3
2022-06-19,temp,200,600413,13.9
2022-06-19,temp,300,600409,10
2022-06-19,temp,300,600410,14.9
2022-06-19,temp,300,600411,14
2022-06-19,temp,300,600413,13.8
2022-06-19,temp,400,600409,9.8
2022-06-19,temp,400,600410,14.2
2022-06-19,temp,400,600411,13.6
2022-06-19,temp,400,600413,13.5
2022-06-19,temp,500,600409,9.1
2022-06-19,temp,500,600410,13.8
2022-06-19,temp,500,600411,13.2
2022-06-19,temp,500,600413,12.7
2022-06-19,temp,600,600409,8.6
2022-06-19,temp,600,600410,13.4
2022-06-19,temp,600,600411,12.7
2022-06-19,temp,600,600413,12.6
2022-06-20,smc,300,600409,35.1
2022-06-20,smc,300,600410,29.4
2022-06-20,smc,300,600411,13.9
2022-06-20,smc,300,600413,21.3
2022-06-20,smc,450,600409,47.4
2022-06-20,smc,450,600410,34.2
2022-06-20,smc,450,600411,27.5
2022-06-20,smc,450,600413,30.3
2022-06-20,smc,600,600409,47.3
2022-06-20,smc,600,600410,34.9
2022-06-20,smc,600,600411,41.3
2022-06-20,smc,600,600413,33.5
2022-06-20,smc,750,600409,47
2022-06-20,smc,750,600410,39.9
2022-06-20,smc,750,600411,42.7
2022-06-20,smc,750,600413,32
2022-06-20,smc,900,600409,48.4
2022-06-20,smc,900,600410,49.5
2022-06-20,smc,900,600411,46
2022-06-20,smc,900,600413,38.6
2022-06-20,temp,035,600409,14.8
2022-06-20,temp,035,600410,18.1
2022-06-20,temp,035,600411,15.6
2022-06-20,temp,035,600413,17.1
2022-06-20,temp,100,600409,11.6
2022-06-20,temp,100,600410,16.3
2022-06-20,temp,100,600411,14.9
2022-06-20,temp,100,600413,15.3
2022-06-20,temp,200,600409,10.3
2022-06-20,temp,200,600410,15.6
2022-06-20,temp,200,600411,14.3
2022-06-20,temp,200,600413,14.2
2022-06-20,temp,300,600409,9.8
2022-06-20,temp,300,600410,14.8
2022-06-20,temp,300,600411,13.8
2022-06-20,temp,300,600413,13.6
2022-06-20,temp,400,600409,9.6
2022-06-20,temp,400,600410,14
2022-06-20,temp,400,600411,13.3
2022-06-20,temp,400,600413,13.2
2022-06-20,temp,500,600409,9
2022-06-20,temp,500,600410,13.6
2022-06-20,temp,500,600411,13.1
2022-06-20,temp,500,600413,12.5
2022-06-20,temp,600,600409,8.6
2022-06-20,temp,600,600410,13.2
2022-06-20,temp,600,600411,12.6
2022-06-20,temp,600,600413,12.4
2022-06-21,smc,300,600409,35
2022-06-21,smc,300,600410,28.9
2022-06-21,smc,300,600411,13.7
2022-06-21,smc,300,600413,21.3
2022-06-21,smc,450,600409,47.2
2022-06-21,smc,450,600410,34
2022-06-21,smc,450,600411,26.9
2022-06-21,smc,450,600413,30.1
2022-06-21,smc,600,600409,47
2022-06-21,smc,600,600410,33.9
2022-06-21,smc,600,600411,40.5
2022-06-21,smc,600,600413,33.5
2022-06-21,smc,750,600409,47
2022-06-21,smc,750,600410,39.6
